% Model:              PINN对比模型.mph
% Version:            COMSOL 6.0.0.318
% Date:               Mar 11 2026, 16:01
% Dimension:          3
% Nodes:              9008
% Expressions:        1
% Description:        
% Length unit:        null
% x,y,z,Jsolid @ t=2.592E5
-0.017011998409438678,-0.005821319635595121,-0.0066666666666666645,0.8228691102920347
-0.018013918967073314,-0.0065167501056385795,-0.006666666666666663,1.0302866780746514
-0.018594807560946315,-0.005523236064246912,-0.007777777777777776,1.052506465354464
-0.017597675009101223,-0.004830326151181639,-0.007777777777777776,0.8345475482692281
-0.013585059565296674,-0.004908244392679229,-0.01,0.7324092253820376
-0.013585059565296674,-0.004908244392679229,-0.008888888888888889,0.7864040800573555
-0.019479152073175753,-0.0034009507723761026,-0.009999999999999998,0.08243465780988604
-0.019479152728976462,-0.0034009509759301156,-0.008888888888888887,1.0576570198050237
-0.01908608958926555,-0.004482537000351484,-0.009999999999999998,0.1082868508596214
-0.019086090705570963,-0.004482537466438926,-0.008888888888888887,1.0629514357096062
-0.018560624167222046,-0.0028736444052462284,-0.009999999999999998,0.6983656704035575
-0.018560624167222046,-0.0028736444052462284,-0.008888888888888887,0.8418820829422561
-0.01812229275469045,-0.003876511998893586,-0.009999999999999998,0.6977476190163074
-0.01812229275469045,-0.0038765119988935855,-0.008888888888888887,0.8246722294155913
-0.015087570123167325,-0.004473229744443227,-0.009999999999999998,0.7289976876532729
-0.015087570123167325,-0.004473229744443227,-0.008888888888888887,0.7738306145120541
-0.016656554819110873,-0.004101303493437951,-0.009999999999999998,0.7342782657379483
-0.016656554819110873,-0.004101303493437951,-0.008888888888888887,0.7713618500840412
-0.018720319676970663,-0.0019800431165265613,-0.009999999999999998,0.6999129349476594
-0.018720319676970663,-0.0019800431165265613,-0.008888888888888887,0.8377823658424468
-0.01976625832233139,-0.0022865801705083955,-0.009999999999999997,0.10152060038407129
-0.019766258606537603,-0.0022865802289568846,-0.008888888888888885,1.0516086624465293
